seed,edge_avg_wait,edge_avg_delay,edge_avg_service_time,edge_utilization,edge_avg_number_node,edge_avg_number_queue,cloud_avg_wait,cloud_avg_delay,cloud_avg_service_time,cloud_utilization,cloud_avg_number_node,cloud_avg_number_queue,count_E,E_avg_wait,E_avg_delay,E_avg_service_time,E_utilization,E_avg_number_edge,E_avg_number_queue_edge,count_C,C_avg_wait,C_avg_delay,C_avg_service_time,C_utilization,C_avg_number_edge,C_avg_number_queue_edge
123456789,2.4817180882716388,2.098248466827513,0.38346962144412583,0.8327592673988807,5.389406673980221,4.556647406581341,1.571007009428917,0.7584315795944832,0.8125754298344339,0.5025867188349257,0.9716848788997061,0.46909816006478045,2454,2.5811515768759787,2.0845148707217125,0.49663670615426686,0.7713426278213752,4.0088704991820885,3.237527871360714,1624,2.232032271443714,2.132734676753254,0.09929759469046005,0.06141663957750627,1.3805361747981137,1.3191195352206075
123456789,2.6328818404863252,2.2474276996632208,0.38545414082310464,0.8392523020827456,5.7325941317467235,4.893341829663978,1.5394232171754123,0.7570350183547998,0.7823881988206124,0.4810657406450265,0.9465426130570218,0.46547687241199526,2475,2.7026587688396257,2.2056567464982115,0.4970020223414138,0.7765355597779671,4.222740644117557,3.4462050843395895,1606,2.4555719746022584,2.3535716970893743,0.1020002775128841,0.06271674230478065,1.5098534876291694,1.4471367453243889
123456789,2.435307778079735,2.0496701521657603,0.38563762591397516,0.8248971750767,5.209238859458212,4.384341684381512,1.3684472397833438,0.5925907828184136,0.7758564569649302,0.4666875979522384,0.8231385451854618,0.3564509472332234,2483,2.5396847613229494,2.040945935753911,0.4987388255690383,0.7670162999791089,3.905811035506808,3.1387947355276995,1594,2.1682755712630217,2.071989697038725,0.09628587422429699,0.057880875097591364,1.303427823951399,1.2455469488538076
123456789,2.7336677869594883,2.3469157282350634,0.3867520587244247,0.8350215491622724,5.902157361205934,5.067135812043662,1.5538147822604733,0.7585210780726362,0.7952937041878371,0.49637388018138,0.969796527361486,0.473422647180106,2411,2.8529281764419867,2.3502139292666646,0.502714247175322,0.7718168155551576,4.380098540117781,3.6082817245626226,1656,2.440125910431308,2.3387976923625957,0.10132821806871257,0.06320473360711425,1.5220588210881532,1.4588540874810387
123456789,3.281580290100567,2.8853389390546393,0.3962413510459282,0.8472385347297934,7.016635869133994,6.169397334404201,1.3054595750630262,0.5547430410190751,0.7507165340439512,0.4589418935547912,0.7980776527077021,0.339135759152911,2455,3.407871443732257,2.8941488874130736,0.5137225563191827,0.7843770887973609,5.203307211547786,4.4189301227504245,1634,2.9661615642921406,2.8633356347395704,0.10282592955257021,0.06286144593243406,1.8133286575861916,1.7504672116537574
123456789,2.4261886467687006,2.0441513080567466,0.3820373387119543,0.8164180030608026,5.184791875898682,4.368373872837879,1.5530070632499657,0.7324192026334645,0.8205878606165011,0.5015998369138206,0.9493049154626131,0.44770507854879255,2443,2.54970093851214,2.053534216706115,0.496166721806025,0.756651468932614,3.8882796360097367,3.1316281670771224,1637,2.118426497702428,2.020771415337886,0.0976550823645417,0.05976653412818872,1.2965122398889457,1.236745705760757
123456789,2.2708953750629624,1.8875342250593679,0.3833611500035945,0.8274017499465895,4.901234272839317,4.073832522892728,1.3824516303330348,0.601891348402278,0.7805602819307567,0.46728501872140493,0.8276092838898961,0.3603242651684911,2519,2.351582663326266,1.8600636608899883,0.49151900243627783,0.7667751424614111,3.6684952621247775,2.901720119663367,1567,2.060500825066881,1.959164553837977,0.10133627122890375,0.06062660748517986,1.2327390107145395,1.1721124032293595
123456789,2.561431177425825,2.1701628237309603,0.3912683536948648,0.8287478245351378,5.425382594687441,4.596634770152304,1.5840850768650996,0.7883077012964889,0.7957773755686106,0.47806880419168885,0.9516501495078058,0.47358134531611695,2458,2.688270825277881,2.1815879378281804,0.5066828874497006,0.768814758435442,4.079044973371504,3.310230214936062,1613,2.2410686694597524,2.1413060879392236,0.09976258152052862,0.059933066099694544,1.346337621315938,1.2864045552162433
123456789,2.616520551943948,2.228433202213973,0.38808734972997466,0.8411536899011673,5.671135424798672,4.829981734897505,1.3661854068148942,0.5970387717176687,0.7691466350972255,0.47187429632865496,0.8381597839451835,0.36628548761652857,2473,2.7125250532556446,2.2118589096618195,0.5006661435938253,0.7781908088813001,4.2161070651828965,3.437916256301597,1611,2.3731422879110684,2.270450216976849,0.10269207093421968,0.0629628810198691,1.4550283596157756,1.3920654785959066
123456789,2.0673562945591724,1.7003812650096721,0.3669750295494999,0.7897759771328071,4.449208273438926,3.6594322963061194,1.4251245387568923,0.6449106659597502,0.7802138727971419,0.475740098991078,0.868978254272976,0.3932381552818981,2465,2.1882403279169007,1.7150170679786043,0.4732232599382964,0.7297055639058643,3.3742448387941844,2.64453927488832,1612,1.7618466469789078,1.6633922691688352,0.09845437781007274,0.06007041322694296,1.0749634346447423,1.0148930214177994
