seed,edge_server_number,edge_avg_wait,edge_avg_delay,edge_server_service,edge_server_utilization,edge_weight_utilization,edge_avg_number_node,edge_avg_number_queue,cloud_avg_wait,cloud_avg_delay,cloud_avg_service_time,cloud_utilization,cloud_weight_utilization,cloud_number,cloud_avg_number_node,cloud_avg_number_queue,count_E,E_avg_wait,E_avg_delay,E_avg_number_queue_edge,E_edge_server_utilization,edge_weight_utilizationE,E_edge_server_service,E_avg_number_edge,count_C,C_avg_wait,C_avg_delay,C_avg_number_queue_edge,C_edge_server_utilization,edge_weight_utilizationC,C_edge_server_service,C_avg_number_edge
602717846,"[1, 2, 3]",0.40562840785142934,0.10665727829414133,"[0.299534273344264, 0.2974128881706407, 0.3002627116603692]","[0.3783612985788655, 0.2826269578428729, 0.17887440508486924]","[0.3783612985788655, 0.1648657254083425, 0.05962480169495641]",1.139481777739715,0.2996191162331073,1.1234931128906749,0.32550348162228887,"[0.8025362883122543, 0.7969098423346683, 0.7934813764574724]","[0.419880532466699, 0.3706904442763976, 0.330275869847355]","[0.419880532466699, 0.21623609249456524, 0.110091956615785]","[4, 5, 6]",1.5780452068631925,0.4571983602727411,0,0.6030265614505494,0.10539044895362697,0.14803018453092592,"[0.31519218921932507, 0.23482896427186237, 0.14895267472151497]","[0.31519218921932507, 0.1369835624919197, 0.04965089157383832]","[0.4974924103587857, 0.49580467514811016, 0.5008590093340386]",0.8470040127436284,121357,0.20823025425231073,0.10792410763465698,0.1515889317021832,"[0.06316910935954198, 0.04779799357101029, 0.029921730363353133]","[0.06316910935954198, 0.027882162916422665, 0.00997391012111771]","[0.10033157434476433, 0.10027842233056046, 0.1002967794472628]",0.2924777649960886
1557162501,"[1, 2, 3]",0.4069338349121429,0.10765594049513019,"[0.2993037842237059, 0.3013285869409007, 0.29600788077631973]","[0.37755166494715825, 0.2832231429707212, 0.17743508560734583]","[0.37755166494715825, 0.16521350006625402, 0.05914502853578194]",1.139729905872156,0.30152001234693065,1.139860594211326,0.3379830435703425,"[0.8013755329383442, 0.805102253785634, 0.7989101864178593]","[0.418131414903646, 0.3730477456785218, 0.3317599352911938]","[0.418131414903646, 0.21761118497913767, 0.11058664509706459]","[4, 5, 6]",1.5962462399180168,0.4733071440446553,0,0.6050636332876437,0.10689863527000214,0.14969948559382606,"[0.31416795822508103, 0.2360916742399804, 0.14736427784708023]","[0.31416795822508103, 0.13772014330665522, 0.04912142594902674]","[0.49895972973809044, 0.4999367147490811, 0.49368563903270435]",0.8473233959059678,120997,0.20880403653664906,0.10841324572026685,0.1518205267531166,"[0.06338370672207214, 0.04713146873074291, 0.030070807760266178]","[0.06338370672207214, 0.02749335675960003, 0.010023602586755392]","[0.1003244773463794, 0.10077900668557993, 0.09992668916098317]",0.2924065099661978
1316143202,"[1, 2, 3]",0.4116833686729549,0.11283899555613236,"[0.2991145010066733, 0.29818050366029103, 0.29932681000626676]","[0.3823385934789064, 0.28583869947061674, 0.18061524477881344]","[0.3823385934789064, 0.09527956649020558, 0.06020508159293781]",1.1692834219765254,0.32049088424818867,1.1476378773165772,0.3493804813454938,"[0.8064365396937524, 0.7908574729233477, 0.7963823906509766]","[0.4236314319848796, 0.3748694194169917, 0.3351241752635023]","[0.4236314319848796, 0.12495647313899723, 0.11170805842116743]","[4, 5, 6]",1.6297888699077276,0.49616384324235413,0,0.6103113461394462,0.1118291397771621,0.15881132101210554,"[0.3188595598449557, 0.23847489519456022, 0.15057242729161718]","[0.3188595598449557, 0.07949163173152007, 0.050190809097205726]","[0.49858550608884916, 0.4973991608367085, 0.49998707863694064]",0.8667182033432386,122696,0.2130553912064498,0.11384885133508962,0.1616795632360647,"[0.06347903363395105, 0.047363804276056326, 0.030042817487194933]","[0.06347903363395105, 0.01578793475868544, 0.010014272495731644]","[0.09938685091859344, 0.09884635461759066, 0.0993965224401483]",0.302565218633267
1536759402,"[1, 2, 3]",0.4111039192879389,0.11153062880755928,"[0.3000403804930786, 0.2985082544329321, 0.3002747665242362]","[0.380047952884162, 0.28308381584101205, 0.17908434290848013]","[0.380047952884162, 0.165132225907257, 0.05969478096949338]",1.1557717439523205,0.3135556323186665,1.1126394341670631,0.31549840134909646,"[0.7975274124892149, 0.7952757845129014, 0.7987551345278017]","[0.4178545713984204, 0.37158240859018377, 0.3310985323847086]","[0.4178545713984204, 0.2167564050109405, 0.11036617746156953]","[4, 5, 6]",1.5640293839143624,0.4434938715410496,0,0.6095821660522024,0.11023894574016743,0.15496210640640878,"[0.31707764723720383, 0.23556814460814768, 0.14927744154346279]","[0.31707764723720383, 0.13741475102141945, 0.04975914718115426]","[0.49984472277763975, 0.4981507860207852, 0.5001666441936243]",0.8568853397952231,121454,0.21262567252366785,0.112822311874944,0.15859352591224768,"[0.06297030564695237, 0.04751567123286863, 0.02980690136501813]","[0.06297030564695237, 0.02771747488584003, 0.009935633788339376]","[0.09958870022739157, 0.09993977526800274, 0.10004123315747836]",0.2988864041570868
1975633121,"[1, 2, 3]",0.40842064828159713,0.10835729015979285,"[0.2992549141436506, 0.30137059971686364, 0.2997052299735924]","[0.3801074193080791, 0.2859091698279841, 0.17850883738387321]","[0.3801074193080791, 0.09530305660932803, 0.0595029457946244]",1.1494959742787096,0.30497054775877314,1.1351863885483422,0.3355665548295226,"[0.8023238353588813, 0.7960404069700344, 0.8002452459135998]","[0.419500695785795, 0.3723668472456051, 0.3333936107331052]","[0.419500695785795, 0.12412228241520169, 0.11113120357770173]","[4, 5, 6]",1.5974855693297512,0.4722244155652458,0,0.6080380444085071,0.10759901563974637,0.15141819571884438,"[0.3165723018582695, 0.23875824607799792, 0.14890986126191486]","[0.3165723018582695, 0.0795860820259993, 0.04963662042063828]","[0.5002693492255336, 0.49991195478157585, 0.5016487836592124]",0.8556586049170266,121581,0.20880325215468543,0.1091155646798391,0.15355235203992842,"[0.06353511744980865, 0.04715092374998486, 0.029598976121958404]","[0.06353511744980865, 0.015716974583328287, 0.009866325373986134]","[0.09968237169905057, 0.10008778273361191, 0.09906817198647722]",0.29383736936168037
949865552,"[1, 2, 3]",0.41420686123935835,0.11442761824923357,"[0.2992466288294675, 0.29969100721156305, 0.30103750737609847]","[0.3781316025717751, 0.28352989225802977, 0.18099012004025988]","[0.3781316025717751, 0.09450996408600992, 0.06033004001341996]",1.1642970241442094,0.3216454092741447,1.1772945757063213,0.3732741997534118,"[0.8073548801276572, 0.8034585617183225, 0.8004611067331807]","[0.4222862440523116, 0.37435583827979535, 0.33337122583992335]","[0.4222862440523116, 0.12478527942659845, 0.11112374194664111]","[4, 5, 6]",1.6546328650068993,0.524619556834869,0,0.6127781699284188,0.11338432297606929,0.1593564015702734,"[0.31470067310822347, 0.2359794083166555, 0.15119478388131163]","[0.31470067310822347, 0.0786598027722185, 0.05039826129377054]","[0.49801948926581324, 0.500157524460162, 0.5010779237580902]",0.861231266876464,121430,0.2156355525502998,0.1154709135224035,0.16228900770387925,"[0.06343092946354718, 0.04755048394137293, 0.029795336158948672]","[0.06343092946354718, 0.015850161313790974, 0.009931778719649557]","[0.10041185559464977, 0.10026165566133836, 0.09948954003006985]",0.30306575726774804
1858416379,"[1, 2, 3]",0.40718436715726863,0.10750048253003976,"[0.2996268872814143, 0.299293240736242, 0.3004244792032703]","[0.3778678901772126, 0.28326634298017733, 0.17913891972087898]","[0.3778678901772126, 0.09442211432672577, 0.05971297324029299]",1.1416899925051687,0.3014168396268997,1.1395090019291478,0.3416402051569451,"[0.7992149742182322, 0.803430934894542, 0.7900118565070595]","[0.4182914918607377, 0.3710998826346588, 0.3291668193843009]","[0.4182914918607377, 0.1236999608782196, 0.1097222731281003]","[4, 5, 6]",1.597514699489412,0.4789565056097146,0,0.6059718909013706,0.10657810956618576,0.14941531518182888,"[0.31500382914811254, 0.23600472135275405, 0.1491078199410791]","[0.31500382914811254, 0.07866824045091801, 0.049702606647026366]","[0.4996275933964917, 0.4997174633069374, 0.49839009933716355]",0.8495316856237746,121122,0.20839684341316037,0.10842285549388452,0.15200152444505788,"[0.0628640610291029, 0.0472616216274239, 0.03003109977980049]","[0.0628640610291029, 0.015753873875807966, 0.01001036659326683]","[0.09968124137615168, 0.09967136084384014, 0.10107836719186285]",0.2921583068813852
885701915,"[1, 2, 3]",0.40205581145763203,0.1031036583846287,"[0.29841484495345433, 0.2980466828267277, 0.3015310499073705]","[0.3770453813715362, 0.2833821802965904, 0.1800378273057889]","[0.3770453813715362, 0.09446072676553013, 0.06001260910192963]",1.1303280156789648,0.2898626267050492,1.1305330118664951,0.33162337242101037,"[0.7960396303443695, 0.7919999429397822, 0.8104403421134284]","[0.41827960469236003, 0.37115288451516665, 0.3335831739504375]","[0.41827960469236003, 0.12371762817172222, 0.1111943913168125]","[4, 5, 6]",1.5891738156075368,0.46615815244957265,0,0.5999731324555538,0.10173908358833304,0.14301315040376572,"[0.3139427906943838, 0.23626205392638858, 0.1501555130097351]","[0.3139427906943838, 0.07875401797546286, 0.0500518376699117]","[0.497974878343623, 0.4957692222576289, 0.5027136789600023]",0.8433735080342731,121438,0.204138490459705,0.10446823318092203,0.14684947630128015,"[0.0631025906771484, 0.04712012637020228, 0.029882314296053474]","[0.0631025906771484, 0.015706708790067424, 0.009960771432017825]","[0.09967946995688279, 0.09935893695486617, 0.10014550564194506]",0.2869545076446843
2078141421,"[1, 2, 3]",0.41017233947806847,0.10962169077389132,"[0.2996602242933672, 0.29881102330817233, 0.30523975522138996]","[0.3794108034186632, 0.28547338747095347, 0.18157577538920938]","[0.3794108034186632, 0.09515779582365115, 0.06052525846306979]",1.1551945275780988,0.3087345612992726,1.1597007014480525,0.3564647392808666,"[0.8088530209148934, 0.7994205323004304, 0.800470373360103]","[0.42316198601623534, 0.3739106215112028, 0.3340297347589501]","[0.42316198601623534, 0.12463687383706759, 0.11134324491965003]","[4, 5, 6]",1.6330695356566138,0.5019671933702256,0,0.609873747494381,0.10876714944748242,0.15316393102211998,"[0.3161378021568407, 0.23796445393405113, 0.15154698458396235]","[0.3161378021568407, 0.0793214846446837, 0.05051566152798745]","[0.5010091255449868, 0.49787527798317077, 0.5064737120158345]",0.8588131716969741,121650,0.21047093146175866,0.11047623210030219,0.15557063027715545,"[0.06327300126182377, 0.047508933536902664, 0.030028790805246314]","[0.06327300126182377, 0.015836311178967555, 0.010009596935082105]","[0.099621404651191, 0.09951508529520851, 0.10157113544145036]",0.2963813558811282
832202016,"[1, 2, 3]",0.410280463172189,0.10979869360262341,"[0.30086554902701174, 0.30004542812155904, 0.3003613529779809]","[0.38044890183399627, 0.2844555699224059, 0.1786576524072766]","[0.38044890183399627, 0.09481852330746862, 0.05955255080242553]",1.1518071778935777,0.30824505372989913,1.1213037109541781,0.3215861262297191,"[0.7954533430376213, 0.8040297492507524, 0.8003077654695224]","[0.4179301157117242, 0.37200698365364054, 0.3326126404534257]","[0.4179301157117242, 0.12400232788454685, 0.1108708801511419]","[4, 5, 6]",1.5739546222722436,0.4514048824534531,0,0.6094863633246039,0.10890852181172386,0.1528730081206386,"[0.31689703235177746, 0.2369445784987074, 0.14881084607022269]","[0.31689703235177746, 0.0789815261662358, 0.04960361535674089]","[0.5013483478794164, 0.5007169250739971, 0.4987250360402053]",0.8555254650413461,121277,0.21107456301977257,0.11068886539352278,0.1553720456092603,"[0.06355186948221697, 0.04751099142369828, 0.02984680633705386]","[0.06355186948221697, 0.01583699714123276, 0.00994893544568462]","[0.10048915381228876, 0.10005873335250477, 0.10068872210280416]",0.2962817128522294
1695049527,"[1, 2, 3]",0.40682336572535277,0.10796352456801409,"[0.2983698433786817, 0.299039832569007, 0.29960303960721457]","[0.3754413105606064, 0.28319103477437163, 0.1798413385876534]","[0.3754413105606064, 0.16519477028505009, 0.059947112862551125]",1.1413734439681988,0.30289976004556746,1.1502647353244024,0.35093415719679233,"[0.7988299066106771, 0.8059610050213649, 0.7926094059728822]","[0.4171661708678801, 0.3730456415362869, 0.33107911099195964]","[0.4171661708678801, 0.217609957562834, 0.11035970366398654]","[4, 5, 6]",1.613576963667705,0.4922860402715784,0,0.6047288563108517,0.10702479808205372,0.1501330462658111,"[0.31271458284543957, 0.23598717741045636, 0.14947125889297813]","[0.31271458284543957, 0.13765918682276618, 0.04982375296432604]","[0.49677458459240736, 0.4978225799679496, 0.49947145911314134]",0.8483060654146851,121201,0.2089178751398461,0.1089022510539654,0.15276671377974368,"[0.06272672771517031, 0.04720385736391408, 0.030370079694674944]","[0.06272672771517031, 0.02753558346228321, 0.01012335989822498]","[0.09975329515243814, 0.0998046870810813, 0.10089508195176525]",0.293067378553503
993280850,"[1, 2, 3]",0.4098063897380939,0.10976136164110853,"[0.2996734309810377, 0.30081903241086255, 0.29960711225006614]","[0.38004678855677876, 0.28532917313053563, 0.1798593136911025]","[0.38004678855677876, 0.1664420176594791, 0.05995310456370083]",1.154436115402483,0.309200840024066,1.1362143186011917,0.3359580881617531,"[0.806775453901146, 0.7966028740033996, 0.7961819694306915]","[0.42204893996005316, 0.3726104383437306, 0.33251276582208766]","[0.42204893996005316, 0.21735608903384282, 0.11083758860736255]","[4, 5, 6]",1.60037383149264,0.4732016873667684,0,0.6084458944778908,0.10847325878118683,0.15278610903606554,"[0.31653173886652636, 0.23807738906692918, 0.1496093540308225]","[0.31653173886652636, 0.13887847695570868, 0.04986978467694084]","[0.4995096661143693, 0.5011846283576233, 0.49903082327421566]",0.8570045910003437,121697,0.21116688499830114,0.11104946450103916,0.15641473098801303,"[0.0635150496902507, 0.04725178406360229, 0.030249959660278887]","[0.0635150496902507, 0.027563540703767996, 0.010083319886759628]","[0.10009964425310994, 0.0997971263646805, 0.10065959110010887]",0.29743152440214493
2015610424,"[1, 2, 3]",0.4038604653570012,0.10479369117131389,"[0.29953821701726313, 0.2997438023624757, 0.2970078407382117]","[0.37911381787660087, 0.284972857232393, 0.1789248024855483]","[0.37911381787660087, 0.09499095241079766, 0.05964160082851609]",1.1384046541767883,0.29539317658224606,1.127436981909087,0.3310288550958322,"[0.7961733238736258, 0.7876679114867532, 0.8066854426033503]","[0.4186755727825182, 0.37098023772094907, 0.3328045389974274]","[0.4186755727825182, 0.12366007924031636, 0.1109348463324758]","[4, 5, 6]",1.5890135549189948,0.4665532054181002,0,0.6023078920408602,0.10430429550047463,0.14700683235162434,"[0.3157546675415676, 0.23733655935843107, 0.1487967526490824]","[0.3157546675415676, 0.07911218645281035, 0.04959891754969413]","[0.5001361940333579, 0.49696557584484014, 0.4951727325494465]",0.8488948119007055,121769,0.20541303867314048,0.10528308684214943,0.1483863442306165,"[0.06335915033503503, 0.047636297873962674, 0.03012804983646627]","[0.06335915033503503, 0.015878765957987557, 0.010042683278822089]","[0.09988459220302055, 0.10067906018052962, 0.09978492725192607]",0.28950984227608045
1491907955,"[1, 2, 3]",0.4078746692717106,0.10858076409163775,"[0.29897938936568164, 0.2994118303785034, 0.2997692301834934]","[0.37828695973730087, 0.28572919691535853, 0.17999610964975726]","[0.37828695973730087, 0.16667536486729245, 0.05999870321658575]",1.1502112740058748,0.3061990077034582,1.150195368730529,0.35242988470781494,"[0.7979414625419542, 0.7970199073724683, 0.798375823067075]","[0.4186958938524534, 0.37188574395556123, 0.33427229756154114]","[0.4186958938524534, 0.21693335064074404, 0.11142409918718038]","[4, 5, 6]",1.6217821062355406,0.4969281708659849,0,0.6058168078438056,0.10706287761465641,0.15095927516137872,"[0.31550603026484747, 0.23779587011987904, 0.14994401891769052]","[0.31550603026484747, 0.13871425756992942, 0.04998133963923017]","[0.4999602602605557, 0.4969919631074843, 0.4990260993357794]",0.8542051944637958,121825,0.2099325306996217,0.11009865056862793,0.15523973254209197,"[0.06278092947245179, 0.04793332679547823, 0.030052090732065627]","[0.06278092947245179, 0.027961107297362297, 0.010017363577355208]","[0.09899251091559957, 0.10073595260519684, 0.1001817782171922]",0.29600607954208763
1432693698,"[1, 2, 3]",0.40813573885757237,0.1079790298374036,"[0.2992117825072673, 0.3011666487407228, 0.30056411237274877]","[0.3793913736107103, 0.2849306947895218, 0.17901212217654466]","[0.3793913736107103, 0.09497689826317393, 0.059670707392181555]",1.1467170735529941,0.30338288297621735,1.1155523462735057,0.31569159241927386,"[0.8009138209064025, 0.796905314748246, 0.8018509684863202]","[0.4193177010745039, 0.3714516875600888, 0.33289352003033296]","[0.4193177010745039, 0.12381722918669626, 0.11096450667677765]","[4, 5, 6]",1.5671537678795913,0.44349085921466563,0,0.60690257804659,0.10662339619182525,0.1497870159516206,"[0.3163925982982193, 0.23758208146641985, 0.14882909941650646]","[0.3163925982982193, 0.07919402715547327, 0.04960969980550215]","[0.4982853255924931, 0.5017550925977148, 0.5021930051726378]",0.8525907951327661,121375,0.20936889966855848,0.10933466348298436,0.15359586702460015,"[0.06299877531249118, 0.047348613323103285, 0.030183022760038557]","[0.06299877531249118, 0.015782871107701095, 0.010061007586679518]","[0.09952308466565771, 0.10019010547238683, 0.10086938448271174]",0.2941262784202332
129871044,"[1, 2, 3]",0.40713387040064364,0.1073572195987231,"[0.30015459138809053, 0.3000129072501361, 0.2986103042780292]","[0.37804355161306635, 0.2838276891216179, 0.17909387876642477]","[0.37804355161306635, 0.09460922970720595, 0.059697959588808254]",1.1421349296502075,0.30116981014909844,1.1397694975457267,0.3410883856084481,"[0.7986040564587781, 0.7988821271652411, 0.798553261856778]","[0.4177853328148304, 0.3710769113817196, 0.3314100567763133]","[0.4177853328148304, 0.12369230379390653, 0.11047001892543776]","[4, 5, 6]",1.5987008813781842,0.478428580405321,0,0.6057293268947138,0.10668803282620058,0.14964626837182815,"[0.31437355723744853, 0.2363356290979421, 0.14927248398425566]","[0.31437355723744853, 0.07877854303264736, 0.04975749466141855]","[0.49996799060387015, 0.5001392488451966, 0.4953857082219022]",0.8496279386914745,121182,0.20853841390656525,0.10802640637123107,0.15152354177724986,"[0.06366999437561927, 0.04749206002368203, 0.029821394782170354]","[0.06366999437561927, 0.015830686674560675, 0.009940464927390117]","[0.10094990981352839, 0.10029749265633515, 0.09992690471743738]",0.2925069909587215
1441198300,"[1, 2, 3]",0.4066485761777008,0.10658688694826877,"[0.29896813426268043, 0.3012941783127517, 0.3004251508820632]","[0.3800575596062256, 0.28653554718402047, 0.18022805649154666]","[0.3800575596062256, 0.16714573585734524, 0.060076018830515554]",1.1476260805236724,0.30080491724187963,1.1313687754287982,0.33506058569972375,"[0.7943747742567103, 0.7968231546059298, 0.7981658687799696]","[0.4176105515236812, 0.37286892827664836, 0.33317384176980475]","[0.4176105515236812, 0.21750687482804484, 0.11105794725660158]","[4, 5, 6]",1.5964500915955964,0.4727967700254621,0,0.6061651062324696,0.10600397715558442,0.14957992717749405,"[0.3163652197516532, 0.23913373299400015, 0.15026763518648992]","[0.3163652197516532, 0.13949467757983341, 0.05008921172882997]","[0.49961367134013274, 0.5017963174802649, 0.49872537744343126]",0.8553465151096373,121919,0.20713204612292113,0.10716979674093981,0.15122499006436677,"[0.06369233985457644, 0.047401814190019174, 0.0299604213050573]","[0.06369233985457644, 0.02765105827751118, 0.009986807101685766]","[0.09982948611675493, 0.09990676600308541, 0.10033407343741023]",0.29227956541401967
563672933,"[1, 2, 3]",0.4045035896170392,0.10612715727708412,"[0.29917215511493483, 0.2989663004602723, 0.29577008133763283]","[0.37866224423398764, 0.28317411306521634, 0.1776941816016871]","[0.37866224423398764, 0.16518489928804284, 0.05923139386722903]",1.1381365274574453,0.2986059885565541,1.150077781831304,0.35034105122657166,"[0.8013076632534448, 0.7991969704761785, 0.798368956186866]","[0.41961035105282724, 0.3719418157164417, 0.33354240447096994]","[0.41961035105282724, 0.2169660591679243, 0.1111808014903233]","[4, 5, 6]",1.6179652869813546,0.49287071574111563,0,0.6010468491942597,0.10408043878693302,0.14642360688239647,"[0.3156140167607633, 0.23601477364958057, 0.14751905292459278]","[0.3156140167607633, 0.13767528462892198, 0.049173017641530925]","[0.498622710044878, 0.49653373076583723, 0.4941435327233167]",0.845571450217333,121553,0.20796033003981915,0.10817387576723467,0.15218238167415687,"[0.06304822747322984, 0.04715933941563144, 0.030175128677094716]","[0.06304822747322984, 0.027509614659118338, 0.010058376225698239]","[0.09964498525417058, 0.09994506385354603, 0.09983499402986744]",0.29256507724011294
771006884,"[1, 2, 3]",0.40710009889606247,0.10749908883656835,"[0.3003671545750646, 0.3011104565478031, 0.2956488045337465]","[0.3794669727486297, 0.2844393291239927, 0.17906911421240196]","[0.3794669727486297, 0.09481310970799757, 0.05968970473746732]",1.1454413160590342,0.3024658999740097,1.1488191523971856,0.34900565351337826,"[0.8025914580700066, 0.7980272966687612, 0.7983230764899397]","[0.4201788109431912, 0.37191121393797794, 0.33311165063739984]","[0.4201788109431912, 0.12397040464599264, 0.11103721687913327]","[4, 5, 6]",1.6161933212544155,0.49099164573584664,0,0.6052051800392411,0.1060982759473442,0.1492622443009384,"[0.31635005607321565, 0.23708462515259693, 0.1487239164108017]","[0.31635005607321565, 0.07902820838419897, 0.049574638803600565]","[0.5016365431300596, 0.5005560521032884, 0.4915655135962771]",0.8514208419375527,121548,0.20899501775288212,0.10889990172579106,0.15320365567306926,"[0.06311691667541405, 0.047354703971394733, 0.030345197801600856]","[0.06311691667541405, 0.015784901323798242, 0.010115065933866952]","[0.0997568206354787, 0.10054248020490246, 0.1001061250799665]",0.2940204741214789
1249235425,"[1, 2, 3]",0.41147695088536496,0.11197467598680239,"[0.29906369190069343, 0.30108344321982106, 0.29793835185657785]","[0.3798028098654548, 0.28517889036951943, 0.179201494595948]","[0.3798028098654548, 0.09505963012317314, 0.05973383153198267]",1.1597972907395802,0.31561409590865797,1.134933053077122,0.3399465508285896,"[0.7910913288437053, 0.7972408954673408, 0.7974018502629101]","[0.41729855906149466, 0.3724374703887485, 0.3306465211379343]","[0.41729855906149466, 0.12414582346291617, 0.1102155070459781]","[4, 5, 6]",1.5994726767774137,0.4790901261892361,0,0.6098855453749945,0.11080090532934946,0.15615284104731467,"[0.31661768142696944, 0.2380130861597733, 0.14873428375964262]","[0.31661768142696944, 0.07933769538659109, 0.049578094586547536]","[0.4978452228460449, 0.5017588533672569, 0.49747818118717557]",0.8595178923937,121757,0.21306835639572974,0.11314844664425057,0.1594612548613366,"[0.06318512843848678, 0.04716580420974185, 0.03046721083630677]","[0.06318512843848678, 0.015721934736580616, 0.01015573694543559]","[0.09966158108548533, 0.09975465527733576, 0.10071964092027964]",0.300279398345872
576686755,"[1, 2, 3]",0.40832561181364424,0.10827978719758224,"[0.30011660134346724, 0.29962529004602023, 0.3005642125334959]","[0.37963154258928167, 0.2846346788689001, 0.17971997696618916]","[0.37963154258928167, 0.09487822628963336, 0.05990665898872972]",1.1485618280970233,0.3045756296726524,1.144536151402846,0.3452201043237094,"[0.7990666626536652, 0.802411701044247, 0.796192298365488]","[0.42003871972689527, 0.3718783408325807, 0.3322640754005856]","[0.42003871972689527, 0.12395944694419356, 0.1107546918001952]","[4, 5, 6]",1.6097086447008635,0.48552750874080175,0,0.606867071313756,0.1064627981664316,0.14973234907215185,"[0.31702299998702604, 0.23732823338814824, 0.14943176495406246]","[0.31702299998702604, 0.07910941112938275, 0.04981058831802082]","[0.4997023658943582, 0.5006001616057304, 0.5015872784705304]",0.8535153474013886,121515,0.2097841523135345,0.11009677622873423,0.15484328060050243,"[0.06260854260225579, 0.04730644548075359, 0.030288212012125747]","[0.06260854260225579, 0.015768815160251196, 0.010096070670708581]","[0.09929617991621313, 0.09940805797195813, 0.10095254224496296]",0.29504648069563755
1168559402,"[1, 2, 3]",0.4103148377066325,0.11050314984563227,"[0.2989308272933462, 0.30196409051317175, 0.29829203887626166]","[0.37946429849190016, 0.285071922492835, 0.17937504624462697]","[0.37946429849190016, 0.16629195478748704, 0.05979168208154232]",1.1549560229705018,0.31104475574113966,1.1546831468077767,0.35084953437873273,"[0.8025156943376086, 0.8052020873693048, 0.8039646458581744]","[0.42159783542180657, 0.3753122549844961, 0.3344071163148979]","[0.42159783542180657, 0.21893214874095604, 0.11146903877163263]","[4, 5, 6]",1.6251036185799344,0.4937864118587338,0,0.6089644735281525,0.10906394745367433,0.15349684123612103,"[0.31613822642131895, 0.2380345418426349, 0.1493883394733257]","[0.31613822642131895, 0.138853482741537, 0.049796113157775226]","[0.4989577394878596, 0.502449435390606, 0.49786692954539474]",0.8570579489734006,121600,0.2116652018851078,0.11194235223758901,0.1575479145050169,"[0.06332607207057549, 0.047037380650200133, 0.029986706771301934]","[0.06332607207057549, 0.027438472045950076, 0.00999556892376731]","[0.09959938858025877, 0.10001340424460677, 0.09952983071686645]",0.29789807399709445
438429818,"[1, 2, 3]",0.4054090388770614,0.10621415080669423,"[0.29875273852255363, 0.3001343908335527, 0.2986420614399167]","[0.3781848876403274, 0.2850997918496678, 0.17974513447863258]","[0.3781848876403274, 0.09503326394988927, 0.05991504482621086]",1.1423053008357165,0.2992754868670886,1.1523923470324495,0.3503255311068041,"[0.7969049650785689, 0.8028861617411682, 0.8076679813200365]","[0.4189099349216259, 0.3749774567099468, 0.33608886394733267]","[0.4189099349216259, 0.12499248556998227, 0.11202962131577755]","[4, 5, 6]",1.6235255759268694,0.49354932034796406,0,0.603744618107133,0.10568648548279679,0.14889435239048218,"[0.31524370031727494, 0.23706547770004, 0.14937034866147278]","[0.31524370031727494, 0.07902182590001333, 0.049790116220490926]","[0.4982815160649015, 0.49829616064192, 0.49721074753838423]",0.85057387906927,121723,0.20707345964699367,0.10674181613059774,0.15038113447661494,"[0.06294118732305104, 0.04803431414962571, 0.03037478581716004]","[0.06294118732305104, 0.016011438049875235, 0.010124928605720012]","[0.09939901821511532, 0.10130510023445784, 0.10075951454704239]",0.2917314217664518
1875222093,"[1, 2, 3]",0.4056283330354694,0.1072287631875476,"[0.2993105633762471, 0.29775008942465336, 0.2975075589515483]","[0.3806366850201309, 0.283772042170533, 0.1799467662150768]","[0.3806366850201309, 0.09459068072351098, 0.059982255405025595]",1.1477714644631116,0.30341597105737117,1.139569431271492,0.3395336413140507,"[0.8024527520161109, 0.7999126807129644, 0.7971503536899656]","[0.42126539509622385, 0.3760833169918802, 0.33454738031584924]","[0.42126539509622385, 0.12536110566396005, 0.11151579343861641]","[4, 5, 6]",1.6122706039786217,0.48037451157466815,0,0.6029033459574762,0.10556241263188967,0.14935042139693006,"[0.3172130394308584, 0.23629415447419483, 0.15013415075743086]","[0.3172130394308584, 0.07876471815806493, 0.05004471691914362]","[0.49861257927727626, 0.49728631835437204, 0.49476039736337296]",0.8529917660594142,122235,0.208353320113458,0.10889511374319975,0.15406554966043295,"[0.0634236455892729, 0.04747788769633864, 0.029812615457646498]","[0.0634236455892729, 0.015825962565446213, 0.009937538485882165]","[0.0997980184548339, 0.09934956611880916, 0.09891394663807836]",0.29477969840369095
1429867099,"[1, 2, 3]",0.4141714184421764,0.11447160899474103,"[0.3004991979937945, 0.29884739096359275, 0.2993674980430517]","[0.3807200785958001, 0.2848042022360951, 0.18056019371527327]","[0.3807200785958001, 0.09493473407869836, 0.06018673123842442]",1.1692500158448231,0.3231655412976546,1.1537705710523294,0.3521812564401528,"[0.7999281038129246, 0.8008785773180136, 0.8044790762696684]","[0.42034321607088065, 0.37538750589101816, 0.3357552728185228]","[0.42034321607088065, 0.12512916863033938, 0.11191842427284093]","[4, 5, 6]",1.6286085886351074,0.4971225938546858,0,0.6131078261803845,0.11344831883593617,0.16013834210895272,"[0.31781241516775216, 0.2370080167439319, 0.15047556494508377]","[0.31781241516775216, 0.0790026722479773, 0.05015852164836125]","[0.4993846476565903, 0.4995064250122577, 0.5004828874997453]",0.8654343389657206,121939,0.2152350107039602,0.11549489915353699,0.1630271991886893,"[0.06290766342804764, 0.04779618549216454, 0.030084628770189508]","[0.06290766342804764, 0.015932061830721513, 0.010028209590063168]","[0.09976623245044944, 0.09988243991079362, 0.09946049420230528]",0.303815676879091
